;Title;Producer;Brand;Vintage;Wine Type;Colour;Country;Region;Appellation;Sweetness;Closure;Alcohol;Body;Oak;Grapes
240;Siete Fincas, Selected Vineyards Malbec, Mendoza, 2019;Siete Fincas;Selected Vineyards Malbec;2019;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
241;Mosquita Muerta, Malbec, Uco Valley, Los Chacayes, 2017;Mosquita Muerta;Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
242;Andeluna, Pasionado, Uco Valley, Gualtallary, Mendoza, 2016;Andeluna;Pasionado;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
243;Bemberg, La Linterna Malbec Parcela no5 Finca El Tomillo, Uco Valley, Gualtallary, 2014;Bemberg;La Linterna Malbec Parcela no5 Finca El Tomillo;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
244;Benegas, Estate Single Vineyard Malbec, Uco Valley, Gualtallary, 2018;Benegas;Estate Single Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
245;Gouguenheim, Ocaso Gran Malbec, Uco Valley, Tupungato, 2016;Gouguenheim;Ocaso Gran Malbec;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
246;Gouguenheim, Vale Escondido Blue Melosa Flores del Valle, Uco Valley, Tupungato, 2016;Gouguenheim;Vale Escondido Blue Melosa Flores del Valle;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
247;José Hernández Toso, Father & Son Malbec, Luján de Cuyo, Agrelo, 2018;José Hernández Toso;Father & Son Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
248;Pulenta Estate, X Gran Malbec, Uco Valley, Mendoza, 2018;Pulenta Estate;X Gran Malbec;2018;Still;Red;Argentina;Mendoza;;;;;;;
249;Flechas de los Andes, Gran Malbec, Uco Valley, Mendoza, 2014;Flechas de los Andes;Gran Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
250;Belhara, Malbec Single Vineyard, Uco Valley, Mendoza, 2018;Belhara;Malbec Single Vineyard;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
251;Mi Terruño, Mayacaba Malbec, Mendoza, Argentina, 2015;Mi Terruño;Mayacaba Malbec;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
252;Bodega Atamisque, Malbec, Uco Valley, La Consulta, 2017;Bodega Atamisque;Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
253;Antonio Mas, Núcleo Malbec, Uco Valley, Tupungato, 2018;Antonio Mas;Núcleo Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.40%;Full;Oaked;['100% Malbec']
254;SonVida, Malbec, Uco Valley, Paraje Altamira, Mendoza, 2015;SonVida;Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
255;Doña Paula, Selección de Bodega, Uco Valley, Gualtallary, 2016;Doña Paula;Selección de Bodega;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
256;Catena Zapata, Nicasia Vineyard Malbec, Uco Valley, Paraje Altamira, 2018;Catena Zapata;Nicasia Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
257;Alpasión, Grand Malbec, Uco Valley, Los Chacayes, 2017;Alpasión;Grand Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
258;Bodega Piedra Negra, Reserve Malbec, Uco Valley, Los Chacayes, 2019;Bodega Piedra Negra;Reserve Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
259;Weinert, Malbec, Luján de Cuyo, Mendoza, Argentina, 2012;Weinert;Malbec;2012;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
260;Malma, Universo Malbec, Neuquén, Patagonia, Argentina, 2017;Malma;Universo Malbec;2017;Still;Red;Argentina;Patagonia;Neuquén;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
261;De Angeles, Viña 1924, Luján de Cuyo, Vistalba, 2017;De Angeles;Viña 1924;2017;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
262;Cadus, Malbec, Uco Valley, Tupungato, Mendoza, 2017;Cadus;Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
263;Pannunzio, GV Malbec, Maipú, Mendoza, Argentina, 2019;Pannunzio;GV Malbec;2019;Still;Red;Argentina;Mendoza;Maipú;Dry;Cork;14.90%;Full;Oaked;['100% Malbec']
264;Kaiken, Mai The First, Luján de Cuyo, Vistalba, 2017;Kaiken;Mai The First;2017;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
265;Cuvelier Los Andes, Grand Malbec, Uco Valley, Mendoza, 2017;Cuvelier Los Andes;Grand Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
266;Riccitelli, Republica del Malbec, Luján de Cuyo, 2016;Riccitelli;Republica del Malbec;2016;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
267;Marcelo Pelleriti, Signature Malbec, Uco Valley, 2015;Marcelo Pelleriti;Signature Malbec;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
268;Bodega Tacuil, Unoak Malbec, Calchaquí Valley, Salta, 2018;Bodega Tacuil;Unoak Malbec;2018;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
269;La Celia, Paraje Altamira Malbec, Uco Valley, Paraje Altamira, 2017;La Celia;Paraje Altamira Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
270;Agustín Lanús, Sunal Ilógico Malbec, Calchaquí Valley, 2018;Agustín Lanús;Sunal Ilógico Malbec;2018;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
271;Escorihuela Gascón, Single Vineyard Malbec, Uco Valley, 2019;Escorihuela Gascón;Single Vineyard Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
272;El Esteco, Fincas Notables, Calchaquí Valley, Salta, 2017;El Esteco;Fincas Notables;2017;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
273;Carelli, Malbec Gran Reserva, Mendoza, Argentina, 2013;Carelli;Malbec Gran Reserva;2013;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
274;Bressia, Monteagrelo Malbec, Luján de Cuyo, Mendoza, 2018;Bressia;Monteagrelo Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
275;Alpamanta, Terroir Single Vineyard Malbec, Luján de Cuyo, 2014;Alpamanta;Terroir Single Vineyard Malbec;2014;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;15.50%;Full;Oaked;['100% Malbec']
276;Viñalba, Gran Reservado Malbec, Uco Valley, Mendoza, 2018;Viñalba;Gran Reservado Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
277;Familia Falasco, Hermandad Single Vineyard Malbec, Uco Valley, 2018;Familia Falasco;Hermandad Single Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
278;Abremundos, Octava Bassa, Uco Valley, Mendoza, 2017;Abremundos;Octava Bassa;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
279;Trapiche, Terroir Series Finca Coletto Single Vineyard, El Peral, Uco Valley, Tupungato, 2017;Trapiche;Terroir Series Finca Coletto Single Vineyard, El Peral;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
280;Melipal, Nazarenas Malbec, Luján de Cuyo, Agrelo, 2016;Melipal;Nazarenas Malbec;2016;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
281;Riglos, Quinto Malbec, Uco Valley, Gualtallary, 2019;Riglos;Quinto Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
282;Vinos De Potrero, Gran Malbec de Potrero, Uco Valley, 2016;Vinos De Potrero;Gran Malbec de Potrero;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
283;Luigi Bosca, Malbec Selección de Vistalba, Luján de Cuyo, Vistalba, 2019;Luigi Bosca;Malbec Selección de Vistalba;2019;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
284;El Porvenir de Cafayate, Laborum Single Vineyard Malbec, Cafayate Valley, 2018;El Porvenir de Cafayate;Laborum Single Vineyard Malbec;2018;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
285;Luna Austral, Malbec, Uco Valley, Mendoza, Argentina, 2016;Luna Austral;Malbec;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
286;Manos Negras, Malbec Stone Soil, Uco Valley, Mendoza, 2018;Manos Negras;Malbec Stone Soil;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
287;Finca Sophenia, Synthesis Malbec, Uco Valley, Gualtallary, 2019;Finca Sophenia;Synthesis Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
288;Penedo Borges, Selección de Parcelas Single Vineyard Malbec, Luján de Cuyo, Agrelo, 2018;Penedo Borges;Selección de Parcelas Single Vineyard Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;15.30%;Full;Oaked;['100% Malbec']
289;Lupa, Malbec, Uco Valley, Paraje Altamira, Mendoza, 2016;Lupa;Malbec;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
290;Finca Suarez, Malbec, Uco Valley, Paraje Altamira, 2017;Finca Suarez;Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
291;Zorzal, Eggo Tinto de Tiza Malbec, Uco Valley, Tupungato, 2017;Zorzal;Eggo Tinto de Tiza Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
292;Nieto Senetiner, Don Nicanor Malbec, Luján de Cuyo, 2018;Nieto Senetiner;Don Nicanor Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
293;Finca Flichman, Dedicado Tupungato Vineyard, Uco Valley, 2016;Finca Flichman;Dedicado Tupungato Vineyard;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
294;Bodega 40/40, Cuarenta Malbec, Luján de Cuyo, Mendoza, 2018;Bodega 40/40;Cuarenta Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
295;Don Cristobal, Cristóbal Barrel Selection, Luján de Cuyo, 2018;Don Cristobal;Cristóbal Barrel Selection;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
296;Zuccardi, Concreto Malbec, Uco Valley, Paraje Altamira, 2020;Zuccardi;Concreto Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
297;Anima Mundi, CAT Las Pintadas Malbec, Uco Valley, Tunuyán, 2017;Anima Mundi;CAT Las Pintadas Malbec;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
298;Viña Cobos, Bramare Malbec, Luján de Cuyo, Mendoza, 2018;Viña Cobos;Bramare Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
299;Vicentin, Blend De Malbecs, Uco Valley, Tupungato, 2018;Vicentin;Blend De Malbecs;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;15.00%;Full;Oaked;['100% Malbec']
300;Tapiz, Black Tears - San Pablo Estate Vineyard, Uco Valley, 2015;Tapiz;Black Tears - San Pablo Estate Vineyard;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.80%;Full;Oaked;['100% Malbec']
301;MAAL, Biutiful, Campo los Andes, Uco Valley, Tunuyán, 2019;MAAL;Biutiful, Campo los Andes;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
302;Susana Balbo, BenMarco Malbec, Uco Valley, Los Chacayes, 2018;Susana Balbo;BenMarco Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
303;Antucura, Barrandica Malbec, Uco Valley, Vista Flores, 2020;Antucura;Barrandica Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
304;Chakana, Ayni, Uco Valley, Paraje Altamira, Mendoza, 2019;Chakana;Ayni;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
305;Bodega Colomé, Auténtico Malbec, Calchaquí Valley, 2019;Bodega Colomé;Auténtico Malbec;2019;Still;Red;Argentina;Salta;Calchaquí Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
306;Bodegas Caro, Aruma, Uco Valley, Mendoza, Argentina, 2019;Bodegas Caro;Aruma;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
307;Pyros Wines, Appellation Malbec, Pedernal Valley, 2018;Pyros Wines;Appellation Malbec;2018;Still;Red;Argentina;San Juan;Pedernal Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
308;Altos Las Hormigas, Appellation Gualtallary, Uco Valley, 2018;Altos Las Hormigas;Appellation Gualtallary;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
309;Matervini, Antes Andes Viña Canota, Canota Valley, 2017;Matervini;Antes Andes Viña Canota;2017;Still;Red;Argentina;Mendoza;Canota Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
310;Domaine Bousquet, Ameri Single Vineyard Malbec, Gualtallary, Uco Valley, 2019;Domaine Bousquet;Ameri Single Vineyard Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
311;Bodega Norton, Altura Malbec, Uco Valley, Mendoza, 2019;Bodega Norton;Altura Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
312;Karim Mussi, Altocedro Reserve Old Vine Malbec, Luján de Cuyo, 2018;Karim Mussi;Altocedro Reserve Old Vine Malbec;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
313;Finca Eugenio Bustos, Altivo Secret Single Vineyard Malbec, Uco Valley, 2014;Finca Eugenio Bustos;Altivo Secret Single Vineyard Malbec;2014;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.80%;Full;Oaked;['100% Malbec']
314;Sur Andino, Altaluvia Malbec, Uco Valley, Gualtallary, 2018;Sur Andino;Altaluvia Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
315;Familia Goyenechea, 5ta Generacion Malbec, Mendoza, 2015;Familia Goyenechea;5ta Generacion Malbec;2015;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
316;Bodegas Salentein, Primus, Uco Valley, Mendoza, 2016;Bodegas Salentein;Primus;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;13.50%;Full;Oaked;['100% Cabernet Sauvignon']
317;Catena Zapata, Nicolás Catena Zapata, Mendoza, 2016;Catena Zapata;Nicolás Catena Zapata;2016;Still;Red;Argentina;Mendoza;;Dry;;13.50%;;;['Cabernet Franc', 'Cabernet Sauvignon', 'Malbec']
318;Bodega Trapiche, Terroir Series Finca Laborde Cabernet Sauvignon, La Consulta, 2017;Bodega Trapiche;Terroir Series Finca Laborde Cabernet Sauvignon;2017;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.50%;Full;Oaked;['100% Cabernet Sauvignon']
319;Viña Cobos, Volturno, Mendoza, Argentina, 2018;Viña Cobos;Volturno;2018;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.50%;Full;Oaked;['1% Cabernet Franc', '88% Cabernet Sauvignon', '11% Malbec']
320;Bemberg, La Linterna Parcela nº19 Las Mercedes, Cafayate Valley, Salta, 2016;Bemberg;La Linterna Parcela nº19 Las Mercedes;2016;Still;Red;Argentina;Salta;Cafayate Valley;Dry;Natural Cork;14.50%;Full;Oaked;['100% Cabernet Sauvignon']
321;Terrazas de los Andes, Grand Cabernet Sauvignon, Mendoza, 2018;Terrazas de los Andes;Grand Cabernet Sauvignon;2018;Still;Red;Argentina;Mendoza;;Dry;Natural Cork;14.00%;Full;Oaked;['100% Cabernet Sauvignon']
322;Zuccardi, Finca Los Membrillos, La Consulta, Mendoza, 2018;Zuccardi;Finca Los Membrillos;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Natural Cork;14.50%;Full;Oaked;['100% Cabernet Sauvignon']
323;Bodega Noemia, Due, Río Negro, Mainqué, Patagonia, 2017;Bodega Noemia;Due;2017;Still;Red;Argentina;;;;;;;;
324;Rutini, Apartado Gran Cabernet Sauvignon, Uco Valley, Mendoza, Argentina, 2015;Rutini;Apartado Gran Cabernet Sauvignon;2015;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Other;14.30%;Full;Oaked;['100% Cabernet Sauvignon']
325;Zuccardi, Los Olivos Chardonnay, Mendoza, Argentina, 2019;Zuccardi;Los Olivos Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;Screwcap;13.50%;Light;Lightly Oaked;['100% Chardonnay']
326;Alamos, Malbec Rosé, Uco Valley, Mendoza, Argentina, 2020;Alamos;Malbec Rosé;2020;Still;Rosé;Argentina;Mendoza;Uco Valley;Dry;Screwcap;13.50%;Light;Unoaked;['100% Malbec']
327;Trivento, Malbec Private Reserve, Mendoza, Argentina, 2020;Trivento;Malbec Private Reserve;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.00%;Medium;Oaked;['100% Malbec']
328;Rutas de Cafayate, Malbec Elegante, Cafayate, Salta, 2020;Rutas de Cafayate;Malbec Elegante;2020;Still;Red;Argentina;Cafayate;;Dry;Cork;13.00%;Medium;Oaked;['100% Malbec']
329;Catena, Malbec, Mendoza, Argentina, 2018;Catena;Malbec;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;13.50%;Full;Oaked;['100% Malbec']
330;Doña Paula, Blue Edition Velvet Blend, Luján de Cuyo, 2018;Doña Paula;Blue Edition Velvet Blend;2018;Still;Red;Argentina;Mendoza;Luján de Cuyo;Dry;Cork;13.50%;Medium;Oaked;['10% Bonarda', '60% Malbec', '30% Pinot Noir / Pinot Nero']
331;Doña Paula, Sauvignon Blanc, Uco Valley, Gualtallary, 2018;Doña Paula;Sauvignon Blanc;2018;Still;White;Argentina;Mendoza;Uco Valley;Dry;Screwcap;12.00%;Light;Unoaked;['100% Sauvignon Blanc']
332;Catena, Chardonnay, Mendoza, Argentina, 2019;Catena;Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;Cork;13.50%;Light;Lightly Oaked;['100% Chardonnay']
333;Bodega Trapiche, Pure Malbec, Uco Valley, Mendoza, 2020;Bodega Trapiche;Pure Malbec;2020;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Medium;Unoaked;['100% Malbec']
334;Bodega Trapiche, Costa & Pampa Chardonnay, Chapadmalal, 2020;Bodega Trapiche;Costa & Pampa Chardonnay;2020;Still;White;Argentina;Buenos Aires;Chapadmalal;Dry;Cork;12.50%;Light;Lightly Oaked;['100% Chardonnay']
335;Susana Balbo, Tradición Malbec, Mendoza, Argentina 2020;Susana Balbo;Tradición Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.50%;Full;;['100% Malbec']
336;Buenas Vides, Shiraz, San Juan, Argentina 2019;Buenas Vides;Shiraz;2019;Still;Red;Argentina;San Juan;;Dry;;12.50%;;;['100% Syrah / Shiraz']
337;Aldi, Specially Selected Malbec Rosé, Uco Valley, Argentina 2019;Aldi;Buenas Vidas Specially Selected Malbec Rosé;2019;Still;Rosé;Argentina;Uco Valley;;Dry;Screwcap;13.00%;Medium;Unoaked;['100% Malbec']
338;Aldi, Specially Selected Organic Malbec, Mendoza, Argentina 2020;Aldi;Specially Selected Organic Malbec;2020;Still;Red;Argentina;Mendoza;;Dry;Screwcap;14.50%;Full;;['100% Malbec']
339;D.V. Catena, Chardonnay Historico, Mendoza, Argentina, 2019;D.V. Catena;Chardonnay Historico;2019;Still;White;Argentina;Mendoza;;Dry;Cork;13.50%;;;['100% Chardonnay']
340;Sainsbury's, Taste the Difference Morador Argentinian;Sainsbury's;Taste the Difference Morador Argentinian Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Medium;Lightly Oaked;['100% Cabernet Franc']
341;Otronia, III&VI, Chubut, Patagonia, Argentina, 2018;Otronia;III&VI;2018;Still;White;Argentina;Patagonia;Chubut;Dry;;13.00%;;;['Chardonnay']
342;Bemberg, La Linterna, Gualtallary, Mendoza, Argentina, 2016;Bemberg;La Linterna;2016;Still;White;Argentina;Mendoza;Gualtallary;Dry;;14.00%;;;['Chardonnay']
343;Finca Sophenia, Reserve Chardonnay, Gualtallary, Argentina, 2020;Finca Sophenia;Reserve Chardonnay;2020;Still;White;Argentina;Mendoza;Gualtallary;Dry;;13.50%;;;['Chardonnay']
344;Domaine Bousquet, Reserve Chardonnay, Uco Valley, Tupungato, Argentina, 2020;Domaine Bousquet;Reserve Chardonnay;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;;14.50%;;;['Chardonnay']
345;Marcelo Pelleriti, Signature, Uco Valley, Mendoza, Argentina, 2017;Marcelo Pelleriti;Signature;2017;Still;White;Argentina;Mendoza;Uco Valley;Dry;;14.50%;;;['Chardonnay']
346;Cadus, Vista Flores, Mendoza, Argentina, 2019;Cadus;Vista Flores;2019;Still;White;Argentina;Mendoza;;Dry;;14.20%;;;['Chardonnay']
347;Sottano, María Magdalena, Gualtallary, Mendoza, Argentina, 2019;Sottano;María Magdalena;2019;Still;White;Argentina;Mendoza;Gualtallary;Dry;;14.10%;;;['Chardonnay']
348;Zuccardi, Fósil, Uco Valley, Mendoza, Argentina, 2020;Zuccardi;Fósil;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;;13.50%;;;['Chardonnay']
349;Viña Cobos, Felino, Luján de Cuyo, Mendoza, Argentina, 2018;Viña Cobos;Felino;2018;Still;White;Argentina;Mendoza;Luján de Cuyo;Dry;;14.50%;;;['Chardonnay']
350;Susana Balbo, Crios, Uco Valley, Mendoza, Argentina, 2020;Susana Balbo;Crios;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;;13.50%;;;['Chardonnay']
351;Altaluvia, Chardonnay, Gualtallary, Mendoza, Argentina, 2019;Altaluvia;Chardonnay;2019;Still;White;Argentina;Mendoza;Gualtallary;Dry;;13.50%;;;['Chardonnay']
352;Rutini, Chardonnay, Mendoza, Argentina, 2019;Rutini;Chardonnay;2019;Still;White;Argentina;Mendoza;;Dry;;14.00%;;;['Chardonnay']
353;Catena Zapata, Catena Alta Chardonnay, Gualtallary, Argentina, 2019;Catena Zapata;Catena Alta Chardonnay;2019;Still;White;Argentina;Mendoza;Gualtallary;Dry;;14.00%;;;['Chardonnay']
354;Bodega Atamisque, Catalpa, Uco Valley, Tupungato, Argentina, 2019;Bodega Atamisque;Catalpa;2019;Still;White;Argentina;Mendoza;Uco Valley;Dry;;14.00%;;;['Chardonnay']
355;Viña Cobos, Bramare Los Abolitos Vineyard, Uco Valley, Argentina, 2018;Viña Cobos;Bramare Los Abolitos Vineyard;2018;Still;White;;;;;;;;;
356;Zuccardi, Apelación Tupungato Chardonnay, Uco Valley, Mendoza, Argentina, 2020;Zuccardi;Apelación Tupungato Chardonnay;2020;Still;White;Argentina;Mendoza;Uco Valley;Dry;;13.50%;;;['Chardonnay']
357;Catena Zapata, Adrianna Vineyard White Stones, Gualtallary, Mendoza, Argentina, 2018;Catena Zapata;Adrianna Vineyard White Stones;2018;Still;White;Argentina;Mendoza;Gualtallary;Dry;;12.50%;;;['Chardonnay']
358;Finca La Igriega, Malbec, Paraje Altamira, Uco Valley, Mendoza, Argentina 2018;Finca La Igriega;Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Oaked;['100% Malbec']
359;Marks & Spencer, Found Cabernet Franc, Uco Valley, Mendoza, Argentina 2019;Marks & Spencer;Found Cabernet Franc;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;13.50%;Full;;['100% Cabernet Franc']
360;Zuccardi, Q Malbec, Uco Valley, Mendoza, Argentina, 2019;Zuccardi;Q Malbec;2019;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Lightly Oaked;['100% Malbec']
361;Zuccardi, Valles Malbec, Uco Valley, Mendoza, 2018;Zuccardi;Valles Malbec;2018;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.00%;Full;Lightly Oaked;['100% Malbec']
362;Luigi Bosca, Malbec, Mendoza, Argentina, 2018;Luigi Bosca;Malbec;2018;Still;Red;Argentina;Mendoza;;Dry;Cork;14.50%;Full;Oaked;['100% Malbec']
363;Zuccardi, José Zuccardi Malbec, Uco Valley, Mendoza, 2016;Zuccardi;José Zuccardi Malbec;2016;Still;Red;Argentina;Mendoza;Uco Valley;Dry;Cork;14.50%;Full;Oaked;['5% Cabernet Sauvignon', '95% Malbec']
